Datetime,Value
01/01/2015,26.625
02/01/2015,26.625
03/01/2015,26.625
04/01/2015,26.625
05/01/2015,26.625
06/01/2015,26.625
07/01/2015,26.625
08/01/2015,26.625
09/01/2015,26.625
10/01/2015,26.625
11/01/2015,26.625
12/01/2015,26.625
13/01/2015,26.625
14/01/2015,26.625
15/01/2015,26.625
16/01/2015,26.625
17/01/2015,26.625
18/01/2015,26.625
19/01/2015,26.625
20/01/2015,26.625
21/01/2015,26.625
22/01/2015,26.625
23/01/2015,26.625
24/01/2015,26.625
25/01/2015,26.625
26/01/2015,26.625
27/01/2015,26.625
28/01/2015,26.625
29/01/2015,26.625
30/01/2015,26.625
31/01/2015,26.625
01/02/2015,26.625
02/02/2015,26.625
03/02/2015,26.625
04/02/2015,26.625
05/02/2015,26.625
06/02/2015,26.625
07/02/2015,26.625
08/02/2015,26.625
09/02/2015,26.625
10/02/2015,26.625
11/02/2015,26.625
12/02/2015,26.625
13/02/2015,26.625
14/02/2015,26.625
15/02/2015,26.625
16/02/2015,26.625
17/02/2015,26.625
18/02/2015,26.625
19/02/2015,26.625
20/02/2015,26.625
21/02/2015,26.625
22/02/2015,26.625
23/02/2015,26.625
24/02/2015,26.625
25/02/2015,26.625
26/02/2015,26.625
27/02/2015,26.625
28/02/2015,26.625
01/03/2015,26.625
02/03/2015,26.625
03/03/2015,26.625
04/03/2015,26.625
05/03/2015,26.625
06/03/2015,26.625
07/03/2015,26.625
08/03/2015,26.625
09/03/2015,26.625
10/03/2015,26.625
11/03/2015,26.625
12/03/2015,26.625
13/03/2015,26.625
14/03/2015,50
14/03/2015 01:00,43
14/03/2015 02:00,45
14/03/2015 03:00,36
14/03/2015 04:00,38
14/03/2015 05:00,41
14/03/2015 06:00,40
14/03/2015 07:00,44
14/03/2015 08:00,40
14/03/2015 09:00,36
14/03/2015 10:00,37
14/03/2015 11:00,32
14/03/2015 12:00,27
14/03/2015 13:00,25
14/03/2015 14:00,27
14/03/2015 15:00,21
14/03/2015 16:00,15
14/03/2015 17:00,10
14/03/2015 18:00,12
14/03/2015 19:00,7
14/03/2015 20:00,0
14/03/2015 21:00,0
14/03/2015 22:00,3
14/03/2015 23:00,10
15/03/2015,26.625
16/03/2015,26.625
17/03/2015,26.625
18/03/2015,26.625
19/03/2015,26.625
20/03/2015,26.625
21/03/2015,26.625
22/03/2015,26.625
23/03/2015,26.625
24/03/2015,26.625
25/03/2015,26.625
26/03/2015,26.625
27/03/2015,26.625
28/03/2015,26.625
29/03/2015,26.625
30/03/2015,26.625
31/03/2015,26.625
01/04/2015,26.625
02/04/2015,26.625
03/04/2015,26.625
04/04/2015,26.625
05/04/2015,26.625
06/04/2015,26.625
07/04/2015,26.625
08/04/2015,26.625
09/04/2015,26.625
10/04/2015,26.625
11/04/2015,26.625
12/04/2015,26.625
13/04/2015,26.625
14/04/2015,26.625
15/04/2015,26.625
16/04/2015,26.625
17/04/2015,26.625
18/04/2015,26.625
19/04/2015,26.625
20/04/2015,26.625
21/04/2015,26.625
22/04/2015,26.625
23/04/2015,26.625
24/04/2015,26.625
25/04/2015,26.625
26/04/2015,26.625
27/04/2015,26.625
28/04/2015,26.625
29/04/2015,26.625
30/04/2015,26.625
01/05/2015,26.625
02/05/2015,26.625
03/05/2015,26.625
04/05/2015,26.625
05/05/2015,26.625
06/05/2015,26.625
07/05/2015,26.625
08/05/2015,26.625
09/05/2015,26.625
10/05/2015,26.625
11/05/2015,26.625
12/05/2015,26.625
13/05/2015,26.625
14/05/2015,26.625
15/05/2015,26.625
16/05/2015,26.625
17/05/2015,26.625
18/05/2015,26.625
19/05/2015,26.625
20/05/2015,26.625
21/05/2015,26.625
22/05/2015,26.625
23/05/2015,26.625
24/05/2015,26.625
25/05/2015,26.625
26/05/2015,26.625
27/05/2015,26.625
28/05/2015,26.625
29/05/2015,26.625
30/05/2015,26.625
31/05/2015,26.625
01/06/2015,26.625
02/06/2015,26.625
03/06/2015,26.625
04/06/2015,26.625
05/06/2015,26.625
06/06/2015,26.625
07/06/2015,26.625
08/06/2015,26.625
09/06/2015,26.625
10/06/2015,26.625
11/06/2015,26.625
12/06/2015,26.625
13/06/2015,26.625
14/06/2015,26.625
15/06/2015,26.625
16/06/2015,26.625
17/06/2015,26.625
18/06/2015,26.625
19/06/2015,26.625
20/06/2015,26.625
21/06/2015,26.625
22/06/2015,26.625
23/06/2015,26.625
24/06/2015,26.625
25/06/2015,26.625
26/06/2015,26.625
27/06/2015,26.625
28/06/2015,26.625
29/06/2015,26.625
30/06/2015,26.625
01/07/2015,26.625
02/07/2015,26.625
03/07/2015,26.625
04/07/2015,26.625
05/07/2015,26.625
06/07/2015,26.625
07/07/2015,26.625
08/07/2015,26.625
09/07/2015,26.625
10/07/2015,26.625
11/07/2015,26.625
12/07/2015,26.625
13/07/2015,26.625
14/07/2015,26.625
15/07/2015,26.625
16/07/2015,26.625
17/07/2015,26.625
18/07/2015,26.625
19/07/2015,26.625
20/07/2015,26.625
21/07/2015,26.625
22/07/2015,26.625
23/07/2015,26.625
24/07/2015,26.625
25/07/2015,26.625
26/07/2015,26.625
27/07/2015,26.625
28/07/2015,26.625
29/07/2015,26.625
30/07/2015,26.625
31/07/2015,26.625
01/08/2015,26.625
02/08/2015,26.625
03/08/2015,26.625
04/08/2015,26.625
05/08/2015,26.625
06/08/2015,26.625
07/08/2015,26.625
08/08/2015,26.625
09/08/2015,26.625
10/08/2015,26.625
11/08/2015,26.625
12/08/2015,26.625
